"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36"
6.57923387115e-05,0.000114602576569,0.000144039125818,8.96474899637e-05,-0.000143051568736,0.093858364029,1.0300452385e-05,0.000133414165573,0.000238956063414,-9.76226462377e-05,3.17152376247e-05,0.000239799208662,0.085952433059,2.26793326932e-05,0.000254155958861,0.000141616880531,-0.000120731002799,-0.000145468579505,0.119611205602,0.000352601166119,0.000245015435696,-0.000124508892243,3.64733698079e-05,0.120366264907,-0.000135123591981,5.41516922395e-05,-8.32279850267e-06,0.140469861085,0.000370205426826,0.000246020384808,0.10812560089,0.000192174093299,0.000196732681763,0.0986677560214,0.0990523772073,0.00926258707827
0.0418375731864,-0.0010631855359,0.0511256245074,0.0973682040857,-0.000446147007013,0.057783650838,0.0682090226333,-0.000155794643709,-0.000368130149485,0.00278947360655,-0.000170472236155,-0.000355082075051,0.0560780361211,-0.00012772470701,-0.000852694540031,0.000269035388647,-0.000407746240702,-0.000326717952287,-0.000426586562078,-0.000241513376601,-0.000890898036192,-0.000556330578181,-0.000398552737985,0.136683897737,0.0109385828069,-0.000379988511855,0.000125535463818,0.174969114124,0.10124648822,-0.000452921132204,-0.000231694063272,-0.000246996594054,-0.000128696630146,-0.000421751042673,-5.82543798744e-05,-0.000247298292902
0.00752019534959,0.0037575674566,0.0175938260199,-0.000371194516049,0.0377428627309,0.120875120714,0.101622624343,0.0451322626939,-0.000421535895583,0.000221627335421,-0.000411499176727,-0.000324188064609,0.000556671148224,0.000119305532287,-0.00052397545483,-0.000282361961469,-0.000279487300805,0.000297840737898,0.00035119368769,-0.000866635301343,-0.000541839811026,-0.000282294710355,0.0441978061798,0.0168071685077,0.0476335054592,0.0156055592071,0.000645417362157,0.00623969521666,-0.000447595082595,-4.17873670539e-05,0.0419257489237,0.000123628004997,-0.000896702519461,0.00744703481249,0.00156986363407,-0.000747028797367
0.000126762309113,0.0193877188927,-9.81836738236e-05,-0.000372371413647,5.83938419525e-05,0.000183166329443,6.58475320123e-05,0.000266104128864,0.0383781243542,0.000417536642905,-0.00020867213818,7.38375613821e-05,0.0331176071696,-0.000183207301826,0.0145734452211,0.0241053298304,0.0473285383263,0.0251737621093,0.0842215972001,0.0330406679431,0.0292687301115,3.87246354499e-05,-1.43809211163e-05,3.73990500252e-05,0.00026396623225,0.000235956422056,-0.00023919637191,-0.000101278436049,0.000163440565056,0.000282191551335,8.83687424376e-05,-3.76626794857e-05,-0.000150424727073,0.00661701181876,0.048008922182,0.000409660958129
-0.000428535156194,0.0175973766165,-0.0003248235021,-0.00011153317507,0.0183988639973,0.144326658004,-8.55142904286e-05,0.024425291898,-0.00032682032293,-0.000636367639261,-0.00101481271807,0.00143836585359,0.169972979234,-0.000364236842065,0.000247165633773,-6.63358846979e-05,-0.000415995476594,0.00131031659535,0.031338577529,-7.41673190041e-05,5.71473102966e-05,0.000130370529385,0.00117916956958,0.050592146582,0.0177299386176,-3.55129146955e-05,0.00879350245028,0.0681893817242,0.014850433311,0.0134111162619,0.074261373775,-5.71794291006e-05,0.00411659492249,0.0476851968275,0.04736932768,-0.000467847698036
0.000200224275075,0.00030095108253,0.00018581131188,-7.87480241434e-06,-0.000173167933508,0.0249991440848,6.10648640069e-05,-8.04872050453e-05,-0.000122019637966,-6.6784579809e-05,-7.47750373939e-05,-0.000135873022206,0.120459364526,3.683608848e-05,-1.06101732523e-05,-0.000204933593414,0.000110341721087,0.14016808245,0.0268103922382,0.000130542128435,-0.000128732213591,-0.000377178731054,0.000209493550516,0.034622690688,9.28501769351e-05,2.28940813292e-05,0.0249612449032,0.0146450330077,-6.80691658963e-05,0.000498062232891,0.0499523807766,0.0603066326546,2.8467460081e-05,0.0287833527295,0.0204989019492,-2.38455268128e-05
0.000245210066614,0.000316132375658,0.000641892232588,0.000289886885725,7.41034220603e-05,0.17408001281,0.0671278407855,9.27353315181e-06,0.00063695241535,-0.000164779725115,0.000130011521171,-6.78046346976e-05,0.0125100708808,-1.8725057281e-05,1.42928145121e-05,0.000273356291192,0.000196099407519,-5.85463462693e-05,0.0359989815631,0.000484150289721,6.89205918499e-05,3.31498706778e-05,-2.49250404593e-05,0.00600939236851,0.000408712402088,-0.000184750316063,-0.000135289732973,0.01597656086,0.000104148203335,0.000139519613694,0.00427893317291,-0.000203119277735,6.10335674897e-05,-0.000850880283213,0.00493597199211,-0.000107931166587
0.000557816870508,0.000485099498038,0.000449177671127,0.00035750433556,0.000441855011785,0.00685935874318,0.000315673193799,0.000571288278245,9.03468412025e-05,0.000137096705186,0.000188001225297,0.000300514897683,0.00063176891896,0.000531944064762,0.00024609642252,0.000298768157371,0.000186620760594,3.40993129455e-05,0.000482695041172,0.000823511767028,-8.80596664857e-05,6.33899805783e-05,-0.000238842120888,0.000345749006606,-6.37315791673e-05,0.000119182580024,-0.000204290387771,0.000243883487622,0.0663763417098,0.000239913977134,0.000337569136018,0.000447923333471,0.000741202943013,0.000588171110443,0.000678862177816,2.36738716216e-05
0.0424882648455,0.0297065358342,0.0346264610971,0.0659785867394,0.0423781170079,0.0497195764928,0.0370204461435,0.0493497734499,-0.000159638998969,7.29439046741e-06,-0.000490430876627,0.0420123004486,0.000290494791677,0.000903335680883,7.24235959245e-05,-0.000219117822533,-0.000307476951669,0.0412812223164,-3.97456730479e-05,-0.0004174677614,-8.82457987402e-05,-0.000429969921799,0.000292718668684,0.117021726568,-0.000321805455391,-0.000355224213019,-0.000782104308003,-0.000306981041666,7.39917099554e-05,0.000178977938682,5.94551698445e-06,0.0285029593831,0.169131525715,0.106278064687,0.0709743148985,-7.02299784899e-05
-0.000867105131042,-0.00111103418301,-0.000690977330175,4.96757472941e-05,0.0214842751279,0.155573834494,0.00312339079733,0.0509473694892,3.20981090962e-05,-2.32076517292e-05,0.000144306886304,0.000371616221065,0.0645547063035,0.000225957775493,-2.2610952399e-05,0.000247601659328,0.000306337829475,0.000447896220857,0.084643685621,0.000305380912331,0.000577046124648,0.000322166846951,0.000514910060442,0.126395551742,0.000258621839523,-4.01925987692e-05,0.000134011721246,0.0301457926416,0.000317544123853,-0.000206859664167,0.107051615206,0.00437541988882,-0.000180604151726,0.0990468785865,0.0673040372356,-5.44708821382e-05
0.0159105401272,0.0139412151451,0.054670877776,0.0450178929475,0.0356915992533,0.136562932398,0.0743957726428,-0.000228465849905,-0.000187398897672,-0.000476215421937,0.0102475934362,-0.000362934539354,0.109556386068,-0.000312260082956,1.12473929578e-06,0.000302433172141,-6.23161192301e-05,7.12703610204e-05,0.100279219143,-4.71685228568e-05,-0.000546621655586,1.01300257489e-05,-0.000449821672846,0.263256618291,0.000207553376127,-0.00018683530347,0.000506027182418,0.112016444391,5.6151661735e-05,-0.000396479786853,0.120073890095,0.000598296897194,-0.000175822823206,0.181958404665,0.0356346439197,-0.000110401969052
0.031690532239,0.0426899766838,0.0348802779618,0.0364989974516,0.0217811251246,0.0711766022874,0.027910353609,0.0377915883674,-0.00018648706207,-7.3267527922e-05,-0.000157866761392,-0.000130752995706,0.0735501794082,0.00296876253815,0.000169815853462,-7.07601857496e-05,-0.000255788138203,-0.000108972612083,0.0415654675827,-0.000380968483523,0.000111119012115,-0.000247033262329,-0.000166002876556,0.0611192034163,-5.43829026008e-05,0.00308172295429,-2.21643263271e-05,0.0447450154225,0.000100295983304,0.00307498061488,0.134481558165,0.0183275287353,0.000102165439783,0.0492487450139,0.0851582471485,0.0159746505376
-3.62000659596e-05,0.053972103707,-8.96337686577e-05,-0.000512656936045,-0.000266616312736,0.0276168145475,-1.33941456333e-05,-0.000392784486372,0.012231384731,-4.78943515664e-05,-8.92468693959e-05,-0.00042044085645,0.0156029787406,0.000287739806969,-6.87746077062e-05,0.0160387216348,0.0105091524989,0.0296788087678,0.0208398463744,0.0233985382732,0.013159081923,-0.000276864274414,5.24382610234e-05,0.0180882899558,0.000166681539061,6.49838203108e-05,-0.000767412790743,0.023127717671,0.00027635749152,0.000250001441179,0.0291421803863,-0.000323949841396,-0.00055205031557,0.0208409060575,0.0278260245291,0.0195767315039
-5.7446348415e-05,0.00627674597642,0.0357921310909,-1.97124884179e-05,0.035129882773,0.0456547011753,-0.000285270855058,0.00177169665828,0.000278442463821,0.00470001365656,-9.11861874747e-05,-0.000163784505447,0.0763149272919,-0.000190498991108,0.00130686691583,0.00692735020487,-0.000297463502708,0.000144461360728,0.0213494505104,0.000193950032801,-0.000202848805126,0.00677765513194,0.0461672605144,0.0767937439286,0.00541344705497,0.0597804042631,7.13751203221e-05,0.00993871407633,4.18629640513e-05,0.00108739242611,0.0347031500569,-1.48522746088e-05,0.196666243364,0.00659517916792,0.566818955734,0.0013008203945
0.00107711492776,0.0277186364059,0.00124217643308,0.00432509031539,0.135150235887,0.0918554661066,0.0013362476994,0.0228926584982,-0.000209465492264,3.54153531223e-05,-0.000411829270444,-0.000268702260337,0.0181141703775,-4.53788629798e-05,2.56296214915e-05,-0.000482419442157,-2.17876789143e-05,-0.000164319254948,0.0453388058351,-0.000362200653003,-0.00026891614427,-0.000566221581019,0.000362792574014,0.0308041311831,0.00047979019816,6.94927766941e-05,-0.000452911973353,0.0193969338692,-4.21750834742e-05,-0.000186911946036,0.00823630853476,-0.000533595456009,-0.000369478010778,0.0158108798671,0.0304085583713,-0.000274101236741
-0.000260926939979,0.0232845775216,-0.000278577890102,-0.00021758116607,-0.000541412970202,0.0736995026515,-4.03378872241e-05,0.0084673787834,-0.000290520199557,-0.000313272958698,-0.000319183252217,-0.00055739194991,0.0728589095318,-0.000479399905595,0.0486901156688,0.060820273396,3.46069378416e-05,0.053470045761,0.234940954541,3.90589002954e-05,0.00844701032887,5.73229974029e-05,0.000456833536337,0.000297863496145,-0.000196801662041,0.00707932375685,-0.000199056910157,0.00400064440475,-0.000208663944367,0.00385039180826,-0.000295129291895,-7.37962260569e-05,0.00376133737478,-0.00045793829382,0.00776559080387,0.0109962562546
-0.000883830428877,0.123360790071,0.0355404551006,0.063053644165,0.0263498982952,0.206816348473,0.0667168967213,0.0363706830843,0.000178887458803,0.000263769985737,0.000278388765422,0.000322076232582,0.0204161338472,-0.000149185120083,0.000213538162044,-0.000176869835065,-9.73705999029e-05,8.05778013503e-05,0.0149510974862,6.50795681702e-05,-0.000145053591177,-9.45015934821e-05,9.90768497381e-05,0.0590304608315,-7.55177561192e-06,3.49372694085e-05,0.000307234453678,0.0786466589148,0.000114837458613,-3.94912727187e-05,0.00513180115311,4.02073617796e-05,0.00029691833919,-0.000523846220033,0.000160261908124,0.000294078561798
0.0112743243918,0.0166086627433,0.0128210165519,0.0201609855325,0.0645916916583,0.0195432707506,0.060872371586,0.0161468051104,3.66636355187e-05,-0.00013035040396,-8.01375657778e-05,0.00014352712549,0.000454231881517,-0.000228340337265,-5.28098898681e-05,0.00710714137875,0.0277128506735,0.0442064316793,0.0334407512962,0.0479159968147,0.00274180996346,5.45650889806e-05,1.75316848173e-06,0.148385285312,6.91386844858e-05,-0.000158454326053,0.0158235967437,0.0271544488772,0.0210898359231,0.000159268181722,0.0583253411801,0.00723298176872,-7.32986079519e-05,0.0997672744717,-0.000861777453713,0.0315107238621
-0.00014638201302,0.110537215802,0.106059204117,-0.0001589146206,0.110689349278,0.0473946496118,-0.000181914059983,0.0521281669509,0.00479088376896,0.00107391014449,-9.86473660471e-05,0.00264344173481,0.0855589986814,-0.000268261381987,6.77670544859e-05,0.0397553345608,-0.000635832144023,0.00424819570923,0.171049101984,-6.23961134588e-05,0.015953151216,0.023890075862,0.106115904948,0.00765527525942,-0.000343430486109,0.0166866764948,0.00253404779099,-8.21869178411e-05,-0.000235176337322,-8.51536812862e-05,0.0115057063349,0.00509963330708,0.0308363807985,0.000218593800189,0.0702186052331,0.0105186444078
0.0238842755651,0.00914574223419,0.000124976113943,-0.000107154944566,9.9474493695e-05,0.0151747530863,0.000511585087659,0.000699815937953,0.079979811527,-0.000254756028645,2.65246924947e-05,0.000191040695564,0.0341802613255,2.31352345544e-07,8.94585352446e-05,0.0229276917738,0.00343308459984,0.000182027047184,0.0224897617204,0.00346714301132,0.056611618685,0.000194947551501,0.000288606312952,0.0178560478389,8.93776544094e-05,9.65312758451e-05,1.97627207913e-05,0.000572320229937,0.000246808094788,0.000784351304301,0.00782886892144,0.000175395501501,0.000386483436905,-0.000755473039457,0.0182991601261,0.00062790419618
0.0538666816991,0.178826339648,0.0199409373351,0.0206672181594,0.104851315869,0.17964147579,0.125285556708,0.20945906696,0.000136981469805,-0.00013141082307,0.000190560106829,0.0194767171041,-0.000488614553968,-6.55801583883e-05,-8.07319348391e-05,-0.000140050332321,0.000617559617537,-0.000704907178344,0.000388574251679,-0.000143887045388,0.000771194346838,-0.000286863670044,0.000102018313963,0.0287492262124,0.052019051411,-0.000617094625383,-0.000270102344686,-1.47495813379e-05,-0.000107636444732,-0.000412182453554,0.0201358581848,0.0342174555327,-0.000207044744448,0.000605980770781,8.26994621678e-05,-0.000319299622295
0.00235562451864,0.000775239360559,0.00319805802056,0.0285549296176,0.00445263596372,0.0448604269715,0.00149855826912,0.010769216428,-0.000292201274797,-8.14887427227e-05,-0.000270541164004,-0.000434974371788,0.000225429908131,0.000145362653773,-0.000179209666126,-2.54418377671e-05,0.000430681623484,0.00828552235567,-0.000287243990909,-0.000221463619758,-0.000130842308474,0.000155539018197,-0.000480257081742,6.63466584028e-05,-0.000107797557407,-0.00060943801816,-0.00020151086724,0.0470054591591,-0.000284747631006,6.45174170886e-06,0.000177427820733,-9.55983071791e-05,-0.000894392622008,0.000540629646884,0.00100268393395,0.000111770499454
0.000383281913137,-7.40657555445e-05,1.34057172799e-05,0.0906580764264,0.0367628094422,0.0214966076178,-0.000107494585443,-0.000507736975019,2.8506419507e-06,-0.000119532966795,0.025686981616,0.0105211696678,0.00595875730534,6.65374227563e-05,-7.55088408545e-05,3.31218214456e-05,0.0253564914013,0.00995624014454,0.00210933826368,-0.000144253671071,0.000159326343242,0.0199814030148,0.0106072903437,0.00269896351382,0.000124039145642,-6.32702173212e-05,0.0616390970274,0.103350966706,0.0427966674124,-0.000125025818152,0.0111560726085,0.0116894492286,0.010364218061,-0.000510563678087,-0.000275221574198,0.000259280599838
-0.000206415482807,-0.000161057708415,0.000695750162969,0.00018094267771,0.0158168031487,0.0443352254975,0.000202346450011,0.000431018516746,0.0765952153991,0.0003441783098,-0.000173483060331,0.184849915,0.0424501532941,9.45361925829e-05,-0.00021681596431,-0.000268254507143,0.000291293894438,-0.000329779545676,0.0454486806565,4.48106291211e-05,-1.06043654181e-05,-0.000486856423973,0.000688707442419,0.00683153674065,0.000354002121738,0.000209816568967,0.0533459321127,0.000167969614437,-0.000163661368526,-0.000407966757576,0.0578207786186,0.000191528953816,0.000368175972519,-0.000557643651082,3.56271125555e-05,6.84623273111e-05
-0.000617035442344,0.0261162524717,5.63258108658e-05,-0.000203536826221,0.000296137013587,0.0174690712025,0.000141157620002,-0.000377313420789,0.000533866918728,-0.000753811291993,7.02946546645e-05,-0.000409556276394,0.00489940271476,-0.000203553707034,0.000245736329565,0.000399450554777,0.0138063367242,0.00878303529349,0.0289481690461,0.0148000575813,0.000596072869498,-0.000189827160602,-0.000447636991807,0.00505241897216,-0.000350608713468,-2.83169630839e-05,-8.10883688888e-05,0.114979335821,-0.000109899309883,0.000275411316943,0.00428793528163,-8.34745728353e-05,-0.000193330608847,0.100617169388,0.0715974001575,-7.8373917047e-05
0.0888591424887,0.062196137327,0.0583915099114,0.0199901480032,0.185541874035,0.081931282764,0.0358478197706,0.0522766947789,-0.000241881745179,4.16139410236e-05,-0.000389693494002,0.00234352587491,0.0196850725456,-0.000149046035454,-0.000630988223256,-0.000310586691125,-0.000242447906339,0.00598166245705,0.0177988481271,-0.000515436967527,-0.000206293419449,-0.000149135723549,0.00621999873267,0.0757961241698,-0.00017290281667,-0.000205680086356,0.00640083661526,0.00602641182332,-0.000394114582109,-0.000162878095296,0.00776651507717,0.00606689950332,0.0062214355153,0.00188258685381,0.0025816268349,-0.000198202197158
-0.000537763500239,-8.61760062011e-05,-0.000519905269246,-0.000178037795322,0.217012559626,0.0127687595593,0.00427612690119,-0.000255229695832,0.000166141156285,-6.07063684705e-05,1.39992870896e-05,0.101973018713,0.000319231989627,0.000137763124649,0.000458408044843,0.000234712161594,0.000808997002047,0.0790653410622,0.000395779400007,0.000444208333899,0.000277499709069,6.49473360125e-05,0.000371527636235,0.000257957584592,-0.00030541146658,0.000329989817859,0.0869725699614,0.00032610388773,0.0118082467727,-1.57596140796e-05,0.000253474549784,0.17561992527,5.23061503088e-05,4.28908902603e-05,0.000243926508368,0.000147969953201
6.02033417577e-05,0.000123567843643,-0.000418317404255,-0.000165873639565,-0.000178399639154,0.0517757675226,-0.000249747137439,0.0520586978661,0.000303734496459,0.000215674111502,-0.000935555243219,-0.000244881781264,0.0462467362165,0.000147744206842,0.0120635385572,-0.000665753644834,-0.000288669221737,-0.000380164637619,0.0182391175123,-0.000255292303581,0.00228165193834,-0.0026963000641,-0.000356102087915,0.0532110564122,0.000182201946469,-0.000591618385282,-0.000220626797683,0.0176814862567,0.000154528634854,0.00665551424352,0.0163116860451,-1.16407214804e-05,-0.000177614446227,0.0214877513879,0.0811570898904,-0.000312074587247
0.0401394220266,0.00139976819644,0.010485315949,0.0618949928625,0.059144710011,0.1886025355,0.0143867791232,0.00200843224041,0.000638519050095,-0.000197409685035,-0.000261579809885,0.000301452225962,0.0356181132787,-6.55816354201e-05,-3.22884113745e-05,0.000262346525497,-3.62561231883e-05,0.000296607889845,0.0526833289527,0.00048900893219,0.000425773305023,0.00019537886751,0.000189076057173,0.0674058633317,0.000131262063038,6.73807657779e-05,0.000102259872843,0.061560338836,-8.63840082204e-06,-2.03385923659e-05,0.0579138708266,0.000422579698661,8.86637757889e-05,0.156011773564,0.0729743259065,0.000234017102631
-8.2379516055e-05,5.93002931031e-05,3.3316521287e-05,8.67926703355e-05,9.60792354524e-05,0.079534106706,0.00054122362567,0.0335697597469,0.000255381202223,-0.000298169301934,-0.000259645377512,-0.000451409280212,0.0801984906288,-0.000194973679891,2.72605180508e-05,-9.54234690859e-05,6.83546988873e-05,0.000312126177449,0.000168224784084,-0.000147328808505,0.000171289036327,0.00132735999653,0.0083846034036,0.133072037563,-4.10317082728e-05,0.00226822400312,0.0150479557536,0.0958212587538,-0.000100435268482,0.000302884774976,0.0365963141558,-0.000174309160166,-0.000149675440421,0.0358177635263,0.0360960932502,0.000369885515093
0.139410119741,0.038369231212,0.0517335379089,-0.000491744528242,0.0642996848092,0.0337963682448,-0.000501696075073,-0.000435198725318,-0.000185921395305,0.0275311028095,0.0727705160777,-0.00031589780328,0.0316239765431,0.0209739181151,-0.000924932604289,0.0323083331319,0.000241274651148,0.00823491266611,0.00810880452869,0.000346341622996,-6.23403647967e-05,0.00853968056731,0.0469733454761,0.101482077093,0.00654594546464,0.0410670901182,-0.000266187450418,0.0259799102435,0.000162088072996,-2.5417846201e-05,0.0890501428439,-0.000144884945762,0.0552020509852,0.00684253737476,0.006763588239,-0.00033750763736
0.0919385300347,0.0587150229975,0.0525503558675,0.238495322885,0.0853205357889,0.133958139623,0.053245161292,0.0481624306852,5.44678297026e-05,0.0378831685847,2.03124651287e-05,0.029883472288,-0.000122046224961,-0.000279434694404,-3.34223354818e-05,2.90158133858e-05,0.000294286012334,0.00923832523566,0.000237519664781,0.000300733075953,-8.82399550944e-06,-0.000104442175067,0.0186268582914,0.0313552443486,0.000105695873423,-2.3469624817e-05,-0.000199795476264,0.0266032788193,5.90545014474e-05,0.000270096927281,0.0157239213647,-2.63545491989e-05,0.000281010695426,0.0301875661935,0.0698567582488,1.59142838533e-05
0.000187745842829,0.030288808439,-0.000300118730588,0.000154280961067,-0.000276938134335,0.0143113878143,0.000124608778942,0.00417851759854,0.023360413292,-0.000137389487804,-0.000308083265286,-0.000183487201879,0.0180304213004,0.000152307294303,0.0179711249275,0.0209640443987,0.0144948835813,0.00683951804134,0.0128174327499,0.00506029096153,0.0238448948782,9.54984404551e-05,-5.83013044952e-05,-0.000300143725322,0.000293084655234,-0.000600782576013,-0.000137281264009,-0.000130153030963,-0.000256899349546,0.0068647279738,-3.47561289845e-05,0.109326822173,-0.000975529332938,0.00248545466924,0.0498688902567,0.00647508441712
-4.75676755742e-05,-0.000606160580824,0.00702428060987,0.0339487874811,0.0246585336808,0.0413152209025,-0.000519737799763,-0.000852460131961,9.86435714355e-05,0.00852576356038,-0.000155769222633,-0.000237979872473,0.0108268402048,-1.90065395907e-05,0.000349593423639,0.00721543184131,-0.000326228431376,0.0903827041227,0.0108082610989,-0.000127789196973,0.108193635548,-0.000141923649313,0.0184248417463,0.0376048206383,0.016062006704,0.00674333235205,0.0374557974371,0.0646498348028,-9.88811253345e-06,0.0186069389452,0.0349260362883,-0.000671598484505,0.0457153775227,0.0504804737034,0.0675878062002,0.00416549034499
